Date,Region,Latitude,Longitude,Property_Type,Price,Rental_Yield_Pct,Demand_Score,Supply_Score,Economic_Indicator
2023-07-27,Downtown,40.735396057032794,-74.00809935415127,Apartment,795959.31,3.76,73,59,0.49
2024-03-17,Industrial,40.847035436779436,-74.21104087230326,Apartment,451208.61,6.81,64,71,0.66
2023-07-26,Tech Park,40.666520575834134,-74.04742742618691,Villa,1390224.04,5.7,1,50,0.41
2024-11-06,Coastal,40.61111882903292,-73.98809888908022,Studio,326674.2,4.82,70,1,0.46
2023-08-14,Suburbs,40.72570387728223,-74.09728281151835,Studio,268582.36,5.47,81,30,0.46
2023-08-27,Tech Park,40.65425639693766,-74.0566789119261,Apartment,562311.38,6.06,59,92,0.38
2024-03-06,Downtown,40.72325020140421,-74.04138100607479,Studio,466503.59,4.2,6,89,0.58
2024-10-04,Downtown,40.687904662516615,-74.00652967256578,Apartment,653296.01,4.52,50,2,0.55
2024-03-19,Industrial,40.823786656686245,-74.1702613645614,Studio,213448.91,7.61,50,68,0.4
2023-09-04,Downtown,40.67470128445164,-74.00084933693742,Studio,454824.36,3.87,65,88,0.34
2023-08-02,Tech Park,40.706669912237885,-74.03850283008634,Villa,1362833.26,5.29,12,46,0.57
2024-09-22,Downtown,40.71338871315136,-74.02916428694178,Commercial,2690935.41,3.92,99,22,0.61
2024-10-05,Coastal,40.61387935030409,-73.95569673875485,Studio,385858.43,4.37,19,81,0.52
2023-03-04,Tech Park,40.669760433470316,-74.02921042371749,Studio,390807.32,5.24,43,37,0.56
2023-07-08,Tech Park,40.633575627515825,-73.9959394487119,Studio,351696.18,6.18,72,43,0.57
2024-04-16,Suburbs,40.72902092529288,-74.11785294846864,Commercial,1563113.83,5.1,7,9,0.5
2023-08-30,Suburbs,40.79000384367044,-74.09457561742202,Commercial,2008910.06,5.81,11,33,0.47
2024-12-18,Tech Park,40.65701495394095,-74.07489256934316,Studio,388002.48,6.36,81,90,0.39
2024-07-19,Suburbs,40.76641107005776,-74.12051181305273,Villa,1119932.01,6.96,59,36,0.51
2023-11-07,Coastal,40.570868240534814,-73.9126831089543,Apartment,696864.8,4.73,21,52,0.31
2023-08-20,Tech Park,40.658309503030125,-74.05408922036612,Commercial,2360748.54,5.46,53,51,0.66
2024-08-08,Tech Park,40.63422301500517,-74.05522600221137,Commercial,2481136.06,6.39,1,35,0.47
2024-02-21,Coastal,40.57423542688955,-73.96314269924557,Studio,362788.96,5.17,4,14,0.41
2024-01-22,Suburbs,40.72280061619762,-74.07544400024297,Commercial,1508795.89,5.71,21,43,0.51
2024-06-24,Suburbs,40.74812684477134,-74.0865541318392,Commercial,1529914.22,5.46,46,49,0.52
2023-05-24,Downtown,40.70824560770328,-73.99169013806461,Apartment,832549.8,3.85,55,51,0.34
2023-01-31,Tech Park,40.671630281725996,-74.07515712864242,Apartment,535440.08,7.02,52,10,0.57
2024-11-29,Suburbs,40.745612267273415,-74.09960596126733,Villa,1082868.49,5.47,83,87,0.4
2023-03-08,Suburbs,40.766803339701795,-74.08988529135054,Apartment,446098.45,5.43,86,61,0.51
2023-05-12,Industrial,40.812917808405516,-74.2219808950311,Villa,898319.87,7.48,1,4,0.55
2023-03-03,Downtown,40.70624253407066,-74.00092586561017,Commercial,2730823.52,3.61,73,3,0.42
2024-11-21,Industrial,40.80205834781046,-74.24628088132,Studio,219852.44,7.93,3,98,0.62
2023-01-21,Tech Park,40.694629978220554,-74.08274561478807,Commercial,2274927.51,5.85,33,32,0.52
2024-06-04,Tech Park,40.63797746894662,-74.0266816695949,Apartment,608195.84,6.02,93,70,0.34
2023-11-03,Industrial,40.79505764412664,-74.18938211371568,Villa,1042381.35,8.21,8,81,0.4
2023-06-22,Tech Park,40.62319886219278,-74.05433829980853,Studio,409250.86,6.08,88,99,0.36
2023-07-03,Tech Park,40.67517418916396,-74.05217375433173,Villa,1385528.18,5.38,64,62,0.61
2023-02-28,Industrial,40.833066192743566,-74.18753825304222,Studio,221694.44,7.97,22,9,0.62
2024-09-28,Industrial,40.82037313459826,-74.2166124316109,Commercial,1881940.43,6.24,41,55,0.71
2023-12-05,Tech Park,40.66075536380737,-74.04387221035853,Villa,1296243.82,6.31,95,33,0.54
2024-01-03,Downtown,40.723955744808066,-74.01928874364211,Apartment,672966.19,3.96,16,52,0.62
2024-07-29,Tech Park,40.6728013569299,-74.0667418026723,Commercial,2663876.89,5.89,5,12,0.55
2024-01-28,Downtown,40.69557380840606,-74.02675636707514,Apartment,860855.08,3.63,91,45,0.48
2023-07-16,Downtown,40.73296144055649,-74.00457440788631,Villa,1970113.19,4.05,77,16,0.49
2024-12-27,Tech Park,40.64156491056781,-74.0399500060774,Villa,1311732.16,5.63,2,96,0.4
2024-04-09,Suburbs,40.761772709195924,-74.08543309573861,Studio,295760.3,6.17,41,7,0.57
2023-03-30,Tech Park,40.659840138206306,-74.09481693488046,Commercial,2401352.6,6.83,16,37,0.6
2024-09-13,Tech Park,40.65682431684984,-74.01999450781997,Studio,423577.81,7.67,26,10,0.5
2024-06-25,Coastal,40.614448939704424,-73.917179363318,Commercial,2698867.45,4.61,60,40,0.45
2023-05-27,Downtown,40.74492854195864,-73.99662888461881,Commercial,3198768.76,4.06,41,90,0.47
2024-03-27,Tech Park,40.65967706805928,-74.0767313700063,Commercial,2720797.77,6.03,4,94,0.45
2024-09-15,Coastal,40.58638261247805,-73.98756357999063,Commercial,2564763.17,5.39,77,51,0.57
2024-03-10,Tech Park,40.651870469928774,-74.01627273044515,Commercial,2247018.26,5.7,75,72,0.55
2024-07-24,Downtown,40.72692461949534,-74.00144017672582,Commercial,2823643.11,4.09,44,56,0.41
2024-05-06,Suburbs,40.77125707386067,-74.12346491379894,Apartment,465969.32,6.07,76,9,0.37
2024-02-21,Industrial,40.79586030821803,-74.22062050550295,Villa,878763.52,7.62,61,18,0.49
2024-07-22,Tech Park,40.652955118148,-74.0193933087129,Commercial,2213257.25,5.14,55,57,0.58
2024-06-24,Tech Park,40.65064508458122,-74.01366787672889,Villa,1324483.29,5.31,35,74,0.61
2024-12-10,Coastal,40.58857632051832,-73.93549132416862,Studio,385902.94,5.45,47,40,0.36
2024-06-16,Coastal,40.60001999407427,-73.92634398898923,Apartment,554360.7,4.66,33,4,0.57
2024-04-25,Downtown,40.71593519044732,-74.01577984579157,Studio,422291.81,3.91,77,47,0.64
2023-06-04,Industrial,40.80084559663186,-74.23305478286318,Commercial,1523314.24,5.97,60,18,0.35
2024-03-20,Tech Park,40.642481285601725,-74.01414432059916,Commercial,2699753.53,4.84,17,98,0.59
2023-03-17,Suburbs,40.77271032581926,-74.09636802461809,Commercial,1753181.56,4.78,68,25,0.4
2023-06-24,Industrial,40.795014282854474,-74.19934690794211,Apartment,378517.62,6.93,62,35,0.62
2024-09-14,Suburbs,40.7372534269212,-74.09203916881063,Apartment,500537.39,5.71,16,18,0.61
2024-12-06,Industrial,40.778472376251955,-74.20080505796842,Villa,778395.42,6.0,95,80,0.45
2024-09-30,Suburbs,40.73895477495775,-74.12194287299258,Apartment,453970.61,6.04,93,52,0.45
2023-04-02,Suburbs,40.723264161615845,-74.05680521478678,Commercial,1464932.8,5.24,62,27,0.37
2023-10-11,Coastal,40.59073872111532,-74.00768648734356,Commercial,2577357.97,5.94,15,21,0.52
2023-05-07,Coastal,40.619292035146074,-73.93599833845603,Studio,419695.35,4.96,80,25,0.48
2023-02-07,Industrial,40.82087690884345,-74.20042690604345,Commercial,1498975.59,7.04,1,49,0.58
2024-04-25,Tech Park,40.62762467674372,-74.05433046395072,Commercial,2174582.03,5.49,20,51,0.56
2024-10-28,Downtown,40.72597908269562,-74.01492664157534,Apartment,704631.99,4.2,14,69,0.49
2024-12-19,Coastal,40.58944175214628,-73.89724236495479,Studio,401773.06,5.04,54,41,0.44
2024-11-06,Downtown,40.72534582402571,-73.98376602928712,Commercial,3045309.87,3.74,38,3,0.58
2024-10-01,Industrial,40.78450950781205,-74.21548923287848,Apartment,384547.82,7.62,83,26,0.66
2024-05-15,Tech Park,40.62581602577521,-74.04886516633407,Apartment,655192.29,6.61,69,93,0.47
2024-11-05,Industrial,40.83174188318065,-74.24048686996413,Apartment,392132.82,7.35,41,30,0.54
2023-07-13,Tech Park,40.631417273189804,-74.07268040371869,Villa,1241501.89,6.44,87,84,0.41
2023-10-03,Coastal,40.62147114716066,-73.98894684948282,Apartment,713599.76,5.14,2,78,0.44
2023-08-24,Industrial,40.79344978359838,-74.17779205232286,Villa,805065.31,6.44,6,31,0.59
2023-05-28,Suburbs,40.73081952066318,-74.07533187847294,Villa,1079169.59,4.72,46,34,0.45
2023-08-09,Tech Park,40.618836031404996,-74.02162141991643,Apartment,593126.43,6.05,82,88,0.46
2023-04-24,Industrial,40.81859480449622,-74.20125334182912,Villa,897515.96,6.7,62,47,0.68
2024-05-16,Coastal,40.6366311013455,-73.95492923583838,Apartment,672103.88,4.68,63,12,0.62
2023-03-27,Coastal,40.61330179676551,-73.97338961258406,Studio,361882.17,4.0,21,56,0.37
2023-12-20,Downtown,40.702563950679895,-73.99472165193791,Commercial,3472079.89,3.77,63,87,0.54
2023-04-03,Industrial,40.76529395106791,-74.2361635584506,Apartment,447303.77,6.43,9,36,0.46
2023-04-07,Downtown,40.735177891958614,-73.98051143146625,Commercial,3629619.71,3.45,6,26,0.59
2023-11-28,Industrial,40.80144504096476,-74.17000553587488,Villa,907351.56,7.35,28,71,0.49
2023-09-02,Suburbs,40.749512028655275,-74.12844459299012,Villa,870279.26,5.5,43,42,0.4
2024-02-07,Coastal,40.634551040852415,-73.96730567744785,Studio,433309.74,5.66,23,85,0.54
2024-09-26,Coastal,40.58501225200111,-73.95618624827004,Villa,1978806.39,5.4,5,62,0.65
2023-04-03,Tech Park,40.6293504206421,-74.03120805256256,Villa,1218534.63,6.59,61,51,0.48
2024-01-13,Suburbs,40.75987032070406,-74.10275926197485,Villa,1133076.12,5.37,63,89,0.58
2023-02-03,Industrial,40.777026467358525,-74.21101174134002,Studio,252232.54,7.26,59,53,0.42
2023-10-24,Coastal,40.595677912576335,-73.97033048724366,Apartment,553697.25,4.33,55,95,0.44
2023-10-09,Coastal,40.63658659327055,-73.91933992098546,Studio,437296.76,5.37,57,6,0.38
2023-12-07,Downtown,40.72848292832707,-74.02396054452649,Studio,430213.5,3.76,61,10,0.43
2024-12-28,Suburbs,40.75726574552688,-74.13013050516078,Apartment,404806.92,5.84,11,96,0.33
2024-06-08,Coastal,40.61314402202592,-73.95278537413336,Villa,1371589.53,5.4,64,1,0.48
2023-10-09,Suburbs,40.74308038338195,-74.11577393018418,Studio,307081.96,5.67,54,34,0.52
2024-06-20,Tech Park,40.64431419778893,-74.03493191258241,Villa,1480337.86,4.83,93,96,0.68
2023-11-14,Tech Park,40.65862599626127,-74.02505853067572,Villa,1565001.39,5.36,37,3,0.64
2023-06-03,Coastal,40.57462616046314,-73.91426805952148,Studio,439474.75,5.25,56,31,0.59
2024-04-04,Industrial,40.79888758379116,-74.18211211639398,Studio,199999.46,7.95,54,78,0.49
2024-11-18,Coastal,40.60290854434812,-73.96407420798663,Villa,1138277.7,5.17,9,97,0.45
2023-05-19,Coastal,40.58747726937502,-73.93208948925167,Apartment,536876.09,4.83,13,12,0.5
2024-11-10,Tech Park,40.66157857297142,-74.04079915352278,Villa,1341262.81,6.49,86,47,0.52
2024-12-07,Coastal,40.58007707391788,-73.96807824330325,Commercial,2132412.38,4.12,13,58,0.48
2024-07-23,Suburbs,40.73595489102103,-74.103952965672,Studio,255669.32,4.92,9,37,0.49
2024-11-20,Tech Park,40.67224201238442,-74.05605770487598,Apartment,680765.99,6.42,75,17,0.49
2024-11-15,Suburbs,40.77652933564277,-74.0622077999072,Commercial,1911255.84,5.71,34,53,0.52
2024-07-06,Industrial,40.82312013338902,-74.20925170944133,Apartment,440590.26,8.52,64,24,0.27
2023-12-14,Downtown,40.741958420482376,-73.98795784962513,Villa,1672303.53,3.97,93,52,0.59
2024-07-07,Suburbs,40.781695324681195,-74.13680532769591,Commercial,2039069.89,5.72,72,18,0.35
2024-10-13,Tech Park,40.659844789289295,-74.06990169935776,Apartment,596420.74,4.98,44,92,0.6
2023-08-09,Coastal,40.565996479747625,-73.98726628796608,Studio,429691.47,4.75,54,42,0.62
2024-10-30,Tech Park,40.64177612080615,-74.03017295440897,Studio,351214.7,6.68,18,87,0.5
2023-11-04,Industrial,40.798176165060525,-74.22180470160372,Commercial,1577240.25,7.26,80,41,0.65
2024-08-30,Coastal,40.589853302870424,-73.99603950851096,Villa,1449843.94,4.82,5,77,0.42
2024-01-22,Coastal,40.59212776835934,-74.00409579595718,Studio,386313.96,5.02,79,62,0.49
2023-08-22,Coastal,40.611941451220225,-73.97272899877322,Apartment,549656.89,5.28,14,8,0.39
2024-01-18,Suburbs,40.734174776973866,-74.11498831973914,Commercial,1860797.9,5.86,56,15,0.49
2024-10-17,Downtown,40.72176072392097,-74.01388562100134,Studio,488329.75,4.45,40,54,0.46
2023-11-07,Coastal,40.56822623739245,-73.94160232547877,Apartment,656549.25,5.47,22,97,0.62
2024-04-14,Suburbs,40.757380328756504,-74.09751428610298,Apartment,456469.41,5.45,15,36,0.59
2024-11-04,Tech Park,40.66553873405863,-74.05810185831474,Studio,385224.97,5.35,65,3,0.48
2024-04-08,Industrial,40.842595942861664,-74.17879321827866,Villa,1080061.95,7.76,6,29,0.47
2023-02-08,Tech Park,40.63308823586857,-74.02731504858252,Apartment,590871.57,5.84,21,82,0.39
2023-06-28,Coastal,40.62382181366293,-73.95293707042511,Studio,344774.8,4.87,6,71,0.46
2023-05-29,Downtown,40.71344792427367,-74.05311052605305,Studio,479253.45,3.42,37,57,0.33
2023-11-20,Suburbs,40.73338975403445,-74.10804162950248,Apartment,497177.99,5.46,24,20,0.6
2023-02-21,Coastal,40.6118407365164,-73.98409405254309,Commercial,2855248.42,4.31,44,15,0.34
2023-10-04,Tech Park,40.655086312531076,-74.06403500884261,Commercial,2803558.19,5.47,15,63,0.4
2023-02-12,Downtown,40.69538741937812,-73.98976588856773,Commercial,3099575.53,3.99,5,75,0.42
2023-09-12,Downtown,40.71131077186448,-73.99396525787223,Villa,1641392.07,3.52,69,9,0.49
2024-04-23,Coastal,40.596496725284425,-73.96333225165962,Apartment,629404.34,4.82,34,69,0.53
2023-11-27,Coastal,40.61639479434516,-73.95390945287173,Apartment,638103.42,4.7,65,3,0.5
2024-05-06,Suburbs,40.747922462060565,-74.10064094988327,Apartment,451508.61,6.42,56,74,0.42
2024-10-02,Industrial,40.77077736722919,-74.22231687093952,Villa,936029.36,6.74,72,12,0.51
2024-10-19,Tech Park,40.682382781425005,-74.04531559747875,Studio,361428.67,6.26,89,60,0.55
2023-04-21,Suburbs,40.76952862754396,-74.12264298281431,Villa,904931.11,5.12,67,83,0.72
2023-04-11,Suburbs,40.731847729335335,-74.10564251553868,Studio,303228.98,5.64,98,37,0.33
2024-01-30,Downtown,40.694593513161436,-73.9920966950334,Studio,385914.49,3.82,78,98,0.42
2023-04-19,Industrial,40.757862217707476,-74.20938259318649,Villa,921214.9,5.62,59,53,0.35
2024-04-11,Industrial,40.798149002958205,-74.19940020809045,Studio,241632.52,5.93,55,66,0.76
2023-01-20,Downtown,40.712637951719834,-74.02903995095159,Apartment,758181.22,3.81,15,17,0.55
2023-04-11,Suburbs,40.71556634850146,-74.08403227055797,Commercial,1745952.35,4.78,40,97,0.74
2023-08-21,Coastal,40.60874253559462,-73.97242338640764,Villa,1195892.43,5.63,97,86,0.56
2023-12-01,Industrial,40.833866512714806,-74.1993864964786,Villa,974535.11,6.8,98,60,0.58
2023-06-14,Coastal,40.610467348153556,-73.91133280504572,Studio,400013.28,4.01,21,2,0.5
2024-06-07,Industrial,40.81981916374071,-74.20604062045565,Commercial,1384011.9,6.68,24,60,0.39
2023-03-12,Suburbs,40.74503731193477,-74.10601651912064,Villa,904250.33,5.1,8,13,0.48
2023-10-29,Tech Park,40.63403785323259,-74.0599832419177,Villa,1551219.09,5.47,76,64,0.64
2024-05-16,Tech Park,40.66228636680324,-74.07488972899777,Apartment,626989.63,5.75,63,25,0.55
2023-08-23,Tech Park,40.63768624149257,-74.0347314889103,Villa,1478596.61,4.99,47,85,0.5
2023-05-24,Industrial,40.824207561106846,-74.16306268169075,Villa,990519.6,6.77,14,44,0.44
2024-07-18,Suburbs,40.738540520134634,-74.08019074484649,Apartment,377267.2,4.31,23,35,0.49
2023-06-29,Suburbs,40.74865404243313,-74.09135294571598,Studio,250636.09,4.93,82,1,0.47
2023-08-20,Suburbs,40.78178011517546,-74.10281851847797,Villa,1106727.9,5.49,72,88,0.41
2023-06-04,Downtown,40.69850535630978,-74.01459269957056,Villa,1565800.33,4.52,44,20,0.37
2023-08-28,Tech Park,40.63438813013855,-74.02821975496444,Commercial,2553119.67,5.21,70,88,0.6
2023-11-05,Tech Park,40.62336763767577,-74.02562674681712,Studio,364394.12,6.11,38,62,0.45
2023-09-02,Suburbs,40.803338104446404,-74.09805688425827,Apartment,389521.4,4.96,94,25,0.51
2024-11-19,Downtown,40.68561352386635,-74.01625422323545,Villa,1832104.74,3.53,88,44,0.5
2024-08-28,Tech Park,40.652366222962335,-74.06387081778924,Commercial,2552402.41,5.7,46,46,0.58
2024-05-25,Coastal,40.61049037585044,-73.91262510474917,Apartment,619636.38,4.87,75,59,0.48
2024-08-29,Coastal,40.59446221288462,-73.96343441578516,Commercial,2706775.23,4.31,89,33,0.51
2024-09-11,Industrial,40.81696406342994,-74.17773455374521,Apartment,437566.36,6.56,68,94,0.47
2023-08-19,Suburbs,40.75635056855607,-74.10592376399234,Studio,258793.8,5.04,78,33,0.57
2024-07-13,Coastal,40.59532551884297,-73.95059538989153,Commercial,2572799.6,5.19,12,41,0.58
2024-03-15,Suburbs,40.72332678554643,-74.10630045896569,Villa,1053157.1,5.63,61,96,0.65
2023-10-20,Industrial,40.81319656595462,-74.21113557545686,Apartment,401305.55,6.77,87,14,0.53
2023-08-14,Downtown,40.68551788012363,-74.01663755500579,Villa,1988326.3,4.64,52,40,0.52
2024-11-30,Downtown,40.70451366210697,-74.01377032044712,Apartment,605515.88,4.31,86,5,0.46
2024-04-08,Tech Park,40.659215944872315,-74.08044668636563,Villa,1165095.89,6.46,68,98,0.6
2024-06-10,Suburbs,40.75797984315003,-74.07719012035383,Commercial,1685368.28,6.27,53,25,0.63
2024-05-10,Downtown,40.73248082905809,-73.97141420648552,Villa,2061524.46,3.13,68,93,0.35
2024-09-03,Tech Park,40.68118097157274,-74.0178876033487,Studio,285093.34,6.53,28,45,0.63
2024-08-08,Coastal,40.6153967364367,-73.93538681194505,Commercial,2194253.98,5.69,95,78,0.55
2024-11-21,Tech Park,40.66784684883119,-74.08023574291937,Studio,379258.94,5.81,16,63,0.29
2024-04-24,Industrial,40.82007750884565,-74.24029786809882,Apartment,433271.33,7.31,70,17,0.26
2024-09-05,Downtown,40.72851717775488,-73.95178411401919,Studio,447131.46,3.72,97,1,0.48
2024-06-01,Tech Park,40.65295461006529,-74.05447740268987,Apartment,504423.3,6.45,10,51,0.47
2023-02-26,Industrial,40.803993319195456,-74.19649509611935,Villa,774564.1,6.31,7,71,0.52
2024-06-14,Suburbs,40.73085263927661,-74.11635678395322,Apartment,450806.87,5.27,50,80,0.67
2023-09-21,Industrial,40.813025391359545,-74.20929852348831,Apartment,384885.8,6.67,26,85,0.5
2023-05-18,Industrial,40.800461613179,-74.18750192810693,Studio,226507.06,7.04,78,40,0.56
2023-02-15,Suburbs,40.75198627629903,-74.09748725522655,Commercial,1847304.63,5.85,88,64,0.51
2024-12-06,Industrial,40.78476535913037,-74.18878639253036,Villa,911858.94,7.0,9,63,0.53
2024-10-25,Tech Park,40.65951503983663,-74.0438940042162,Commercial,2220106.93,6.12,79,97,0.68
2024-01-05,Downtown,40.73327273736978,-73.98888920101494,Commercial,2766740.06,4.46,5,77,0.53
2024-10-19,Coastal,40.60811610910557,-73.97377070907922,Apartment,779273.3,5.95,85,89,0.49
2023-05-30,Industrial,40.79032682725125,-74.2049344884823,Studio,243113.96,8.09,95,99,0.48
2023-09-04,Suburbs,40.745161071997096,-74.1057998629389,Villa,776010.81,6.88,67,65,0.67
2024-02-07,Coastal,40.648529273492144,-73.96149180061376,Commercial,2578707.46,5.5,39,45,0.56
2023-01-17,Suburbs,40.78239830574653,-74.09720696651567,Studio,271755.67,5.58,52,10,0.67
2023-08-30,Industrial,40.83960150466888,-74.187152688159,Studio,296817.94,6.74,60,74,0.67
2023-08-17,Coastal,40.60170568137467,-73.94452173742042,Apartment,475245.86,5.23,42,34,0.55
2024-09-28,Suburbs,40.75974069270324,-74.07798708125728,Villa,1009189.49,4.93,37,34,0.52
2023-04-03,Coastal,40.61453588092804,-73.97245485544563,Villa,1456238.94,4.87,65,53,0.53
2024-06-23,Industrial,40.81376410612906,-74.20887213660416,Villa,941942.12,6.75,3,37,0.57
2024-02-19,Tech Park,40.63741924277593,-74.05021831362147,Apartment,595420.15,6.2,34,9,0.43
2023-03-30,Coastal,40.585438058869954,-73.97102380585933,Studio,418047.58,5.91,95,15,0.71
2024-08-01,Coastal,40.575803756058846,-73.97286679486169,Villa,1509538.46,4.9,54,69,0.57
2024-09-15,Suburbs,40.74350210370719,-74.10133123097089,Villa,1174390.89,5.54,40,54,0.59
2024-01-31,Industrial,40.84852385629366,-74.18190075917012,Commercial,1563870.92,6.88,3,84,0.67
2024-01-15,Industrial,40.790826157329256,-74.1921102187618,Commercial,1426038.29,7.87,13,86,0.61
2024-09-28,Tech Park,40.67094552817119,-74.05612715419556,Villa,1216967.03,6.15,91,60,0.33
2024-03-06,Industrial,40.81296612085402,-74.19253133654479,Villa,849855.21,6.46,83,27,0.45
2024-04-07,Tech Park,40.65677987027619,-74.01041427188997,Studio,362635.15,5.37,64,14,0.4
2024-01-18,Suburbs,40.75447853747893,-74.13893050572717,Studio,309574.37,5.06,4,48,0.46
2023-11-14,Tech Park,40.65072999863652,-74.02382443122471,Apartment,603229.85,6.73,56,42,0.66
2024-04-08,Industrial,40.84938814828017,-74.22193545886911,Commercial,1780622.65,8.02,70,67,0.5
